activation,seed,epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,dynamic_gamma,trainable_beta,seconds
uelu,2,10,2.4011401570214166,0.4881111111111111,2.635734320449829,0.4186,0.00015000000000000001,,,18.937183222000385
uelu,2,11,2.3065778992123076,0.5147777777777778,2.5662594554901124,0.4478,0.0001265348302439654,,,18.918949543000053
uelu,2,12,2.2167649740007187,0.5418444444444445,2.536020869064331,0.4564,0.0001036474508437579,,,19.019173061999027
uelu,2,13,2.1368213571336536,0.565,2.523717289352417,0.4582,8.190142503906799e-05,,,18.94504051900003
uelu,2,14,2.0607089735243056,0.5906,2.5103388605117796,0.4662,6.183221215612905e-05,,,18.963094929000363
uelu,2,15,2.000872391340468,0.6093333333333333,2.487188759803772,0.4706,4.393398282201788e-05,,,18.926623949000714
uelu,2,16,1.943512692536248,0.6303333333333333,2.4736525049209597,0.4802,2.86474508437579e-05,,,18.95388225900024
uelu,2,17,1.8996798728519015,0.6440666666666667,2.4674893989562987,0.4822,1.6349021371744834e-05,,,18.906503464999332
uelu,2,18,1.8625698029412163,0.6559111111111111,2.459129658126831,0.4766,7.341522555726972e-06,,,18.955384078999487
uelu,2,19,1.8373082714504665,0.6660666666666667,2.4588853981018066,0.4812,1.8467489107293517e-06,,,18.927798888000325
uelu,2,20,1.8299082746717665,0.6701777777777778,2.45710325717926,0.479,0.0,,,18.934247402001347
uelu3,2,1,4.064230390294393,0.09875555555555555,3.8025217460632326,0.1514,0.00029815325108927063,,,18.943920869998692
uelu3,2,2,3.6411236855400935,0.18195555555555556,3.4970751750946043,0.2094,0.00029265847744427303,,,18.93541185399954
uelu3,2,3,3.3911599984063043,0.235,3.3254811203002927,0.2478,0.0002836509786282552,,,18.978282041998682
uelu3,2,4,3.2283704170650904,0.27186666666666665,3.223669931793213,0.271,0.0002713525491562421,,,18.951723498999854
uelu3,2,5,3.09788406829834,0.30244444444444446,3.106931837463379,0.3058,0.0002560660171779821,,,18.94778162900002
uelu3,2,6,2.99567762298584,0.3291777777777778,3.044561583709717,0.3208,0.000238167787843871,,,18.920657733999178
uelu3,2,7,2.898461344528198,0.35088888888888886,2.961978242111206,0.3382,0.00021809857496093204,,,18.989977385999737
uelu3,2,8,2.8174163088480633,0.3741555555555556,2.869867002105713,0.3618,0.00019635254915624216,,,18.98013803899994
uelu3,2,9,2.739177671898736,0.392,2.8152066551208494,0.3786,0.00017346516975603468,,,18.924593724999795
uelu3,2,10,2.668096660020616,0.41204444444444444,2.7949120906829834,0.3822,0.00015000000000000001,,,18.952314263000517
uelu3,2,11,2.5975255998823377,0.43424444444444443,2.750812784576416,0.3974,0.0001265348302439654,,,18.90695477400004
uelu3,2,12,2.5369226931677926,0.4471333333333333,2.709175040817261,0.4092,0.0001036474508437579,,,18.913417976000346
uelu3,2,13,2.4732789779663085,0.4664888888888889,2.6687436279296874,0.4186,8.190142503906799e-05,,,18.92666382399875
uelu3,2,14,2.421231226264106,0.47815555555555556,2.6891450481414796,0.4116,6.183221215612905e-05,,,18.87303179800074
uelu3,2,15,2.3749103286743165,0.49435555555555555,2.6304577449798585,0.4352,4.393398282201788e-05,,,18.900635324000177
uelu3,2,16,2.327820890045166,0.5105555555555555,2.6206946811676026,0.4356,2.86474508437579e-05,,,18.974679332999585
uelu3,2,17,2.2930695846557616,0.5213333333333333,2.6020618377685545,0.443,1.6349021371744834e-05,,,18.911923614999978
uelu3,2,18,2.266329916551378,0.5268666666666667,2.585327289581299,0.4478,7.341522555726972e-06,,,18.919295511999735
uelu3,2,19,2.245933405219184,0.5350666666666667,2.587658905792236,0.4464,1.8467489107293517e-06,,,18.90127894699981
uelu3,2,20,2.2425052688174776,0.5361555555555556,2.58446005859375,0.4494,0.0,,,18.91383152399976
tuelu,2,1,4.030573342556424,0.10464444444444444,3.7727601669311523,0.1598,0.00029815325108927063,,1.0014960765838623,20.211654462000297
tuelu,2,2,3.5674367999606664,0.19697777777777778,3.420766081619263,0.2246,0.00029265847744427303,,1.0035291910171509,20.232656222000514
tuelu,2,3,3.300240980275472,0.2539777777777778,3.2210963081359862,0.2652,0.0002836509786282552,,1.0057125091552734,20.283361660000082
tuelu,2,4,3.1117664543999566,0.29788888888888887,3.1202011100769043,0.2892,0.0002713525491562421,,1.0107518434524536,20.266905729000428
tuelu,2,5,2.956595941374037,0.3367111111111111,2.99207490234375,0.3244,0.0002560660171779821,,1.0156859159469604,20.214642378999997
tuelu,2,6,2.824585586039225,0.3695555555555556,2.88356160697937,0.3516,0.000238167787843871,,1.0193986892700195,20.24234056399837
tuelu,2,7,2.7036447997199167,0.4013333333333333,2.814785325622559,0.3702,0.00021809857496093204,,1.0216184854507446,20.257790903999194
tuelu,2,8,2.5912954681396485,0.43264444444444444,2.7257860176086424,0.3918,0.00019635254915624216,,1.0216766595840454,20.28913270799967
tuelu,2,9,2.492394006390042,0.4587555555555556,2.6708950550079344,0.41,0.00017346516975603468,,1.0232301950454712,20.228583174999585
tuelu,2,10,2.4008618478563095,0.48864444444444444,2.6336895919799805,0.4174,0.00015000000000000001,,1.0228101015090942,20.26483850600016
tuelu,2,11,2.305581201087104,0.5160222222222223,2.5660389411926268,0.4484,0.0001265348302439654,,1.0216147899627686,20.256397909000952
tuelu,2,12,2.215920300716824,0.5414888888888889,2.5399944244384765,0.4608,0.0001036474508437579,,1.0189319849014282,20.22392792899882
tuelu,2,13,2.1364113154093425,0.5651777777777778,2.523595162773132,0.4614,8.190142503906799e-05,,1.017107605934143,20.266781395999715
tuelu,2,14,2.0601821717156303,0.5913111111111111,2.508375606918335,0.4668,6.183221215612905e-05,,1.015249252319336,20.25321084799907
tuelu,2,15,1.9999269967397053,0.6095111111111111,2.48588568649292,0.4718,4.393398282201788e-05,,1.0131100416183472,20.26146749899999
tuelu,2,16,1.942053086344401,0.6294222222222222,2.4733889533996583,0.4806,2.86474508437579e-05,,1.0120689868927002,20.280366012999366
tuelu,2,17,1.8991620130750868,0.6435777777777778,2.467298887825012,0.4828,1.6349021371744834e-05,,1.010902762413025,20.232484997999563
tuelu,2,18,1.8623498079511855,0.6559555555555555,2.4603698516845705,0.4806,7.341522555726972e-06,,1.0102589130401611,20.27488440900015
tuelu,2,19,1.8368193849775527,0.6653111111111111,2.4584469142913816,0.4828,1.8467489107293517e-06,,1.0100727081298828,20.21432863299924
tuelu,2,20,1.8287760212156507,0.6707555555555555,2.4568689907073975,0.4834,0.0,,1.0099748373031616,20.280307396000353
relu,3,1,4.053318029064602,0.10066666666666667,3.780835584640503,0.1462,0.00029815325108927063,,,17.062185246999434
relu,3,2,3.6007223667144777,0.18493333333333334,3.497988935470581,0.2106,0.00029265847744427303,,,17.07986795100078
relu,3,3,3.355613253657023,0.23966666666666667,3.34466385345459,0.2414,0.0002836509786282552,,,17.06384423199961
relu,3,4,3.178896705203586,0.28144444444444444,3.152897094345093,0.2894,0.0002713525491562421,,,17.120818381999925
relu,3,5,3.047998204082913,0.3144888888888889,3.0581269119262697,0.317,0.0002560660171779821,,,17.126304209999944
relu,3,6,2.922380284584893,0.34553333333333336,2.9834548503875733,0.3364,0.000238167787843871,,,17.066743242001394
relu,3,7,2.8308760384877525,0.3692888888888889,2.8878913093566894,0.3552,0.00021809857496093204,,,17.106705681000676
relu,3,8,2.7256955552842883,0.39311111111111113,2.835690270233154,0.3692,0.00019635254915624216,,,17.057283377000203
relu,3,9,2.641108166334364,0.4184,2.767661245727539,0.387,0.00017346516975603468,,,17.07374701200024
relu,3,10,2.5573371242947047,0.4415777777777778,2.724510438537598,0.4066,0.00015000000000000001,,,17.1021289170003
relu,3,11,2.4750329834832088,0.46455555555555555,2.694278614997864,0.4094,0.0001265348302439654,,,17.092710789000193
relu,3,12,2.397827288309733,0.4872,2.6421611461639403,0.4266,0.0001036474508437579,,,17.110408145999827
relu,3,13,2.3282515504201253,0.5080666666666667,2.613964944076538,0.4352,8.190142503906799e-05,,,17.121117934999347
relu,3,14,2.259555706108941,0.5290666666666667,2.566574808883667,0.4506,6.183221215612905e-05,,,17.090943896999306
relu,3,15,2.194742525821262,0.5493777777777777,2.563138939666748,0.4456,4.393398282201788e-05,,,17.097526334000577
relu,3,16,2.146356407292684,0.5650444444444445,2.5396115100860595,0.4558,2.86474508437579e-05,,,17.123056724998605
relu,3,17,2.1050594445122615,0.5796666666666667,2.529987564277649,0.461,1.6349021371744834e-05,,,17.12541257799967
relu,3,18,2.071382695176866,0.5871777777777778,2.523410022354126,0.466,7.341522555726972e-06,,,17.126891096999316
relu,3,19,2.0521193341996935,0.5953111111111111,2.5190189655303956,0.468,1.8467489107293517e-06,,,17.144896771000276
relu,3,20,2.041381831826104,0.5984666666666667,2.5177386867523195,0.4662,0.0,,,17.14039296699957
silu,3,1,4.059897199757894,0.09884444444444444,3.795501792907715,0.1478,0.00029815325108927063,,,17.15301803500006
silu,3,2,3.615128825124105,0.18506666666666666,3.473238784790039,0.2114,0.00029265847744427303,,,17.11254936000114
silu,3,3,3.375926032426622,0.2383111111111111,3.3460768898010254,0.2444,0.0002836509786282552,,,17.109972550000748
silu,3,4,3.2121272182464597,0.2764666666666667,3.206453874206543,0.2732,0.0002713525491562421,,,17.124852815999475
silu,3,5,3.0904647789001465,0.30273333333333335,3.118631483078003,0.2938,0.0002560660171779821,,,17.165293690999533
silu,3,6,2.9794280857933892,0.3305777777777778,3.0114464515686037,0.3226,0.000238167787843871,,,17.130629893999867
silu,3,7,2.891653441111247,0.3555333333333333,2.952789072418213,0.3312,0.00021809857496093204,,,17.138053245000265
silu,3,8,2.8024250092400447,0.37493333333333334,2.912061536026001,0.3384,0.00019635254915624216,,,17.0948549120003
silu,3,9,2.7221494992574056,0.3980222222222222,2.82543627243042,0.3656,0.00017346516975603468,,,17.118936639999447
silu,3,10,2.6543552768707275,0.41846666666666665,2.78783896484375,0.374,0.00015000000000000001,,,17.11156386699986
silu,3,11,2.587585131963094,0.4348,2.7654289329528807,0.385,0.0001265348302439654,,,17.153693935000774
silu,3,12,2.5186040023379856,0.4535777777777778,2.7163760890960695,0.398,0.0001036474508437579,,,17.19967026499944
silu,3,13,2.4566862047407363,0.4705111111111111,2.6760683097839357,0.4126,8.190142503906799e-05,,,17.17590461399959
silu,3,14,2.3994914859347873,0.4862222222222222,2.639492465400696,0.4222,6.183221215612905e-05,,,17.174625673000264
silu,3,15,2.347524807824029,0.5037777777777778,2.6259735870361327,0.4248,4.393398282201788e-05,,,17.130314576001183
silu,3,16,2.3036229777865938,0.5197555555555555,2.5976240663528443,0.434,2.86474508437579e-05,,,17.116157866999856
silu,3,17,2.2687220931159127,0.5270666666666667,2.600496559143066,0.4324,1.6349021371744834e-05,,,17.14292055399892
silu,3,18,2.240397867796156,0.5371555555555556,2.5855008060455322,0.44,7.341522555726972e-06,,,17.173061764000522
silu,3,19,2.224510303073459,0.543,2.58160595741272,0.4402,1.8467489107293517e-06,,,17.115256336999664
silu,3,20,2.2149709256490073,0.5456888888888889,2.581062675857544,0.4422,0.0,,,17.16318042000057
gelu,3,1,4.046703130086263,0.10124444444444444,3.772457460784912,0.1498,0.00029815325108927063,,,17.132095753000613
gelu,3,2,3.5904737871805827,0.1886,3.467173063659668,0.2178,0.00029265847744427303,,,17.124994077999872
gelu,3,3,3.3469549694485137,0.24246666666666666,3.317806954193115,0.2518,0.0002836509786282552,,,17.160119610000038
gelu,3,4,3.174242426300049,0.2832222222222222,3.155578215789795,0.293,0.0002713525491562421,,,17.138422715999695
gelu,3,5,3.0426424358791775,0.31395555555555554,3.05155291595459,0.3112,0.0002560660171779821,,,17.105172789999415
gelu,3,6,2.9218321995629206,0.34413333333333335,2.9658199111938477,0.3338,0.000238167787843871,,,17.145705027000076
gelu,3,7,2.8208994765387643,0.37033333333333335,2.901465899658203,0.3488,0.00021809857496093204,,,17.1433197510014
gelu,3,8,2.7193639732784693,0.39653333333333335,2.844763151550293,0.3658,0.00019635254915624216,,,17.11306156399951
gelu,3,9,2.6278524503072105,0.4216888888888889,2.741145833206177,0.394,0.00017346516975603468,,,17.164185875999465
gelu,3,10,2.5435793843163386,0.44453333333333334,2.7311108154296875,0.399,0.00015000000000000001,,,17.196382742000424
gelu,3,11,2.4591412981245253,0.46828888888888887,2.6789541664123537,0.4128,0.0001265348302439654,,,17.22594593100075
gelu,3,12,2.3780996581183538,0.49073333333333335,2.6334901498794556,0.426,0.0001036474508437579,,,17.2011180770005
gelu,3,13,2.301847381507026,0.5129555555555556,2.613548611450195,0.4302,8.190142503906799e-05,,,17.147375766999176
gelu,3,14,2.2331957713656956,0.5336888888888889,2.5691198930740358,0.4454,6.183221215612905e-05,,,17.153556477000166
gelu,3,15,2.171004140133328,0.5559777777777778,2.557616579437256,0.4492,4.393398282201788e-05,,,17.12137752200033
gelu,3,16,2.1204235087076824,0.5723777777777778,2.5380213539123537,0.4626,2.86474508437579e-05,,,17.13451634000012
gelu,3,17,2.0736420284907022,0.5866222222222223,2.539062413406372,0.4606,1.6349021371744834e-05,,,17.118029066001327
gelu,3,18,2.041592188390096,0.5976222222222223,2.5211564891815184,0.4682,7.341522555726972e-06,,,17.148413643999447
gelu,3,19,2.024180742645264,0.6014444444444444,2.5203422800064086,0.4692,1.8467489107293517e-06,,,17.17205522900076
gelu,3,20,2.011943344624837,0.6078,2.52055553855896,0.4684,0.0,,,17.13602161000017
dgelu,3,1,4.067140010494656,0.09713333333333334,3.799589909362793,0.1512,0.00029815325108927063,1.0,,24.102793107998878
dgelu,3,2,3.6293944128248428,0.18284444444444445,3.4902805000305177,0.209,0.00029265847744427303,0.9473684210526316,,24.03516550399945
dgelu,3,3,3.3936053979237872,0.2338888888888889,3.3583704902648925,0.2458,0.0002836509786282552,0.8947368421052632,,23.90421502999925
dgelu,3,4,3.2329393912845186,0.2720888888888889,3.2139134998321532,0.275,0.0002713525491562421,0.8421052631578947,,24.045774456999425
dgelu,3,5,3.115541595289442,0.3001111111111111,3.152018140029907,0.289,0.0002560660171779821,0.7894736842105263,,24.096602020999853
dgelu,3,6,3.0070196838378904,0.3250222222222222,3.0219522182464598,0.3206,0.000238167787843871,0.736842105263158,,24.142313677000857
dgelu,3,7,2.9206999562157523,0.3488888888888889,2.9824921035766603,0.3234,0.00021809857496093204,0.6842105263157895,,24.193381432000024
dgelu,3,8,2.8329545879364013,0.36993333333333334,2.933082110595703,0.3336,0.00019635254915624216,0.631578947368421,,24.195629705998726
dgelu,3,9,2.753657719760471,0.3898888888888889,2.8552957599639894,0.3586,0.00017346516975603468,0.5789473684210527,,24.34795723500065
dgelu,3,10,2.6838964261372884,0.40913333333333335,2.8110133983612062,0.368,0.00015000000000000001,0.5263157894736843,,24.30317356500018
dgelu,3,11,2.61590687306722,0.42546666666666666,2.7956338703155517,0.386,0.0001265348302439654,0.4736842105263158,,24.18237616100123
dgelu,3,12,2.544390604994032,0.4464666666666667,2.7254080963134766,0.3974,0.0001036474508437579,0.42105263157894735,,24.177060055000766
dgelu,3,13,2.481606211937798,0.46457777777777776,2.6869395486831666,0.4092,8.190142503906799e-05,0.368421052631579,,24.118206246999762
dgelu,3,14,2.423309556749132,0.48113333333333336,2.6534054805755614,0.42,6.183221215612905e-05,0.3157894736842105,,24.290013788999204
dgelu,3,15,2.3692810368008086,0.4978444444444444,2.6374117694854737,0.4208,4.393398282201788e-05,0.26315789473684215,,24.211448545000167
dgelu,3,16,2.3228267277611625,0.5137333333333334,2.6096206539154054,0.4338,2.86474508437579e-05,0.21052631578947367,,24.240109817001212
dgelu,3,17,2.2891585472954645,0.5201777777777777,2.6083913734436037,0.4368,1.6349021371744834e-05,0.1578947368421053,,24.084140338998623
dgelu,3,18,2.257064123492771,0.5306444444444445,2.5980530778884887,0.4368,7.341522555726972e-06,0.10526315789473684,,24.052620753000156
dgelu,3,19,2.240642451646593,0.5368222222222222,2.5935608097076415,0.4408,1.8467489107293517e-06,0.052631578947368474,,24.22712097099975
dgelu,3,20,2.230603841612074,0.5383555555555556,2.591548115539551,0.441,0.0,0.0,,23.999670307999622
uelu,3,1,4.035129574754503,0.10375555555555556,3.750165125274658,0.1544,0.00029815325108927063,,,18.900408782999875
uelu,3,2,3.5729928044637043,0.1922888888888889,3.4448448379516603,0.2222,0.00029265847744427303,,,18.922102107000683
uelu,3,3,3.3202297542148167,0.24955555555555556,3.305037998199463,0.2494,0.0002836509786282552,,,18.943479518999084
uelu,3,4,3.1414769191741945,0.29146666666666665,3.119866899108887,0.3024,0.0002713525491562421,,,18.913354509999408
uelu,3,5,3.001753363164266,0.3268888888888889,3.0411557960510254,0.3204,0.0002560660171779821,,,18.953240401000585
uelu,3,6,2.8692292640686037,0.35946666666666666,2.9312061836242678,0.3488,0.000238167787843871,,,18.894321001000208
uelu,3,7,2.7562587777879504,0.3876222222222222,2.8371341861724853,0.3636,0.00021809857496093204,,,18.87640264500078
uelu,3,8,2.6405902128855385,0.41702222222222224,2.772429316711426,0.3872,0.00019635254915624216,,,18.957376809999914
uelu,3,9,2.5408227791256377,0.44482222222222223,2.702280926513672,0.4088,0.00017346516975603468,,,19.00930695399984
uelu,3,10,2.4471712315453424,0.4716666666666667,2.671114221954346,0.4214,0.00015000000000000001,,,18.917917159000353
uelu,3,11,2.353808911810981,0.49777777777777776,2.6140795026779173,0.4278,0.0001265348302439654,,,18.909850822999942
uelu,3,12,2.2706910504659015,0.5230888888888889,2.5717148496627806,0.4482,0.0001036474508437579,,,18.943363258000318
uelu,3,13,2.1803716264512802,0.5525555555555556,2.56058180847168,0.4502,8.190142503906799e-05,,,18.913531632999366
uelu,3,14,2.1075632363213432,0.5716666666666667,2.51987478351593,0.4626,6.183221215612905e-05,,,18.980460753000443
uelu,3,15,2.0404497395409478,0.5966444444444444,2.504994425201416,0.4656,4.393398282201788e-05,,,18.93723370400039
uelu,3,16,1.9871140013800728,0.6117777777777778,2.4972108633041383,0.4726,2.86474508437579e-05,,,18.94069681399924
uelu,3,17,1.9377826926337347,0.6303777777777778,2.500184238433838,0.4748,1.6349021371744834e-05,,,18.91992726299941
uelu,3,18,1.9045738768259683,0.6431333333333333,2.4853283164978026,0.4794,7.341522555726972e-06,,,18.987871596000332
uelu,3,19,1.8843600911458334,0.6499333333333334,2.48354758682251,0.479,1.8467489107293517e-06,,,18.946467576999567
uelu,3,20,1.8688508797751533,0.6555777777777778,2.481806414031982,0.4814,0.0,,,18.901796583999385
uelu3,3,1,4.067137192238702,0.0972,3.7992723625183107,0.1504,0.00029815325108927063,,,18.90699189999941
uelu3,3,2,3.6293649316575793,0.1816,3.488536547088623,0.2078,0.00029265847744427303,,,18.90029821799908
uelu3,3,3,3.392070454703437,0.23462222222222223,3.3512486598968505,0.245,0.0002836509786282552,,,18.93102829700001
uelu3,3,4,3.2323707049899633,0.27215555555555554,3.2147545463562013,0.2734,0.0002713525491562421,,,18.95718967099856
uelu3,3,5,3.1136545468648276,0.29935555555555554,3.140135062408447,0.291,0.0002560660171779821,,,18.982297333999668
uelu3,3,6,3.008247571351793,0.3248888888888889,3.023802114868164,0.3204,0.000238167787843871,,,18.91813114800061
uelu3,3,7,2.9222190681881375,0.34884444444444446,2.979250183105469,0.324,0.00021809857496093204,,,18.933591668999725
uelu3,3,8,2.8371336160447864,0.3672888888888889,2.9374570125579833,0.3314,0.00019635254915624216,,,19.12878087200079
uelu3,3,9,2.761958608839247,0.3864666666666667,2.8644660778045656,0.354,0.00017346516975603468,,,19.07419765800114
uelu3,3,10,2.696987390645345,0.4072,2.820010758972168,0.369,0.00015000000000000001,,,18.86897713200051
uelu3,3,11,2.6296746638404,0.4222444444444444,2.800395071411133,0.3794,0.0001265348302439654,,,18.881862076999823
uelu3,3,12,2.566577769639757,0.4398666666666667,2.740690250778198,0.3906,0.0001036474508437579,,,18.915814968000632
uelu3,3,13,2.5081363997565376,0.4572,2.700747077178955,0.403,8.190142503906799e-05,,,18.950531451000643
uelu3,3,14,2.4548884821573895,0.47333333333333333,2.6680458541870116,0.4146,6.183221215612905e-05,,,18.951553842000067
uelu3,3,15,2.405856892098321,0.48791111111111113,2.653028470993042,0.42,4.393398282201788e-05,,,18.915438918998916
uelu3,3,16,2.366337958272298,0.5006888888888889,2.6273278659820556,0.4268,2.86474508437579e-05,,,18.94126690899975
uelu3,3,17,2.3345175609588624,0.5106666666666667,2.622264658355713,0.4278,1.6349021371744834e-05,,,18.913195197001187
uelu3,3,18,2.3068490964677597,0.5172888888888889,2.610889872741699,0.4296,7.341522555726972e-06,,,18.916801014000157
uelu3,3,19,2.290694669596354,0.5212,2.6079457496643066,0.4322,1.8467489107293517e-06,,,18.96909916200093
uelu3,3,20,2.28384495493571,0.5237555555555555,2.6047874717712403,0.4328,0.0,,,18.930150205000245
tuelu,3,1,4.035106044599745,0.10371111111111112,3.7503474006652833,0.1554,0.00029815325108927063,,0.9995343089103699,20.222958174999803
tuelu,3,2,3.5732101579030355,0.19282222222222223,3.444840229034424,0.2222,0.00029265847744427303,,1.0027501583099365,20.259285051000916
tuelu,3,3,3.3200233571370443,0.24933333333333332,3.3046968227386473,0.2488,0.0002836509786282552,,1.0054484605789185,20.221360862999063
tuelu,3,4,3.141374881532457,0.29133333333333333,3.1197298362731933,0.302,0.0002713525491562421,,1.0090841054916382,20.233367655999245
tuelu,3,5,3.001146211751302,0.3277555555555556,3.0388793895721435,0.3184,0.0002560660171779821,,1.0120760202407837,20.295110157001545
tuelu,3,6,2.8690606150309246,0.35917777777777776,2.9286911937713622,0.3474,0.000238167787843871,,1.0153224468231201,20.288086163000116
tuelu,3,7,2.755358067364163,0.3876888888888889,2.837281390762329,0.3648,0.00021809857496093204,,1.0213508605957031,20.263341768999453
tuelu,3,8,2.6402507219950357,0.417,2.776189966583252,0.3878,0.00019635254915624216,,1.023196816444397,20.231680715998664
tuelu,3,9,2.540130124198066,0.4451333333333333,2.700701136016846,0.4094,0.00017346516975603468,,1.0232133865356445,20.263397714999883
tuelu,3,10,2.447171874025133,0.4708,2.6720135578155517,0.419,0.00015000000000000001,,1.0221754312515259,20.268326052000702
tuelu,3,11,2.3532490976969402,0.4978,2.6128991228103637,0.4292,0.0001265348302439654,,1.0209907293319702,20.268950159999804
tuelu,3,12,2.2710816571553547,0.5218,2.5692241344451903,0.451,0.0001036474508437579,,1.0189214944839478,20.24151750599958
tuelu,3,13,2.1803558549669053,0.5520888888888889,2.559855475997925,0.448,8.190142503906799e-05,,1.0161607265472412,20.24966235300053
tuelu,3,14,2.107660336642795,0.5716,2.518853558540344,0.4596,6.183221215612905e-05,,1.0145992040634155,20.256643617998634
tuelu,3,15,2.0396475847880047,0.5968888888888889,2.50416752243042,0.4656,4.393398282201788e-05,,1.0129300355911255,20.309615206999297
tuelu,3,16,1.9867575340694852,0.6116666666666667,2.4960904544830322,0.471,2.86474508437579e-05,,1.0118577480316162,20.2711735339999
tuelu,3,17,1.937817187669542,0.6301333333333333,2.5004620632171632,0.4732,1.6349021371744834e-05,,1.010905146598816,20.298952183999063
tuelu,3,18,1.9046130858103434,0.6418444444444444,2.4860404867172243,0.475,7.341522555726972e-06,,1.0101276636123657,20.293270913000015
tuelu,3,19,1.8842396536085342,0.6482666666666667,2.4842646476745607,0.477,1.8467489107293517e-06,,1.009869933128357,20.244329672001186
tuelu,3,20,1.8689803268644545,0.6557333333333333,2.482163683509827,0.4772,0.0,,1.0098168849945068,20.22332096900027
