activation,seed,epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,dynamic_gamma,trainable_beta,seconds
uelu,2,10,2.3492292044745553,0.5017555555555555,2.552952732086182,0.4558,0.00015000000000000001,,,11.32569383300006
uelu,2,11,2.2713738881429038,0.5244888888888889,2.5381682527542115,0.455,0.0001265348302439654,,,11.336659334999695
uelu,2,12,2.196428512234158,0.5466222222222222,2.4892440940856932,0.4756,0.0001036474508437579,,,11.319451740000204
uelu,2,13,2.1317714539845785,0.5673555555555555,2.478213102722168,0.4766,8.190142503906799e-05,,,11.343206145000295
uelu,2,14,2.073000932396783,0.5864,2.4649252059936524,0.4816,6.183221215612905e-05,,,11.37077488299974
uelu,2,15,2.022035330412123,0.6008222222222223,2.45231107673645,0.4878,4.393398282201788e-05,,,11.439462901000297
uelu,2,16,1.984451110288832,0.6153777777777778,2.4472314998626707,0.491,2.86474508437579e-05,,,11.44730736800011
uelu,2,17,1.9509180469089085,0.6256222222222222,2.4353688316345217,0.4926,1.6349021371744834e-05,,,11.39934864299994
uelu,2,18,1.9267791142993502,0.6332444444444445,2.4370522914886474,0.4928,7.341522555726972e-06,,,11.42852828299965
uelu,2,19,1.9093548028733995,0.6388444444444444,2.4332504283905028,0.4958,1.8467489107293517e-06,,,11.350278969000101
uelu,2,20,1.904894377178616,0.6408888888888888,2.4310924522399904,0.4976,0.0,,,11.146471448999819
uelu3,2,1,4.103143042839898,0.09204444444444444,3.8173355239868165,0.1424,0.00029815325108927063,,,11.254963257000327
uelu3,2,2,3.635139752324422,0.1848,3.490073631668091,0.2122,0.00029265847744427303,,,11.207213439000043
uelu3,2,3,3.3733617597791885,0.24204444444444445,3.2859112747192385,0.258,0.0002836509786282552,,,11.38312692799991
uelu3,2,4,3.1902661907196044,0.28242222222222224,3.137043521118164,0.3,0.0002713525491562421,,,11.395252940999853
uelu3,2,5,3.0496656023661295,0.31724444444444444,3.0805270431518554,0.3106,0.0002560660171779821,,,11.358896892999837
uelu3,2,6,2.925971504720052,0.34917777777777775,2.9309261772155764,0.3492,0.000238167787843871,,,11.40932304900025
uelu3,2,7,2.8218232205284965,0.37577777777777777,2.861290390777588,0.3676,0.00021809857496093204,,,11.267419555000288
uelu3,2,8,2.7195050003475614,0.3987111111111111,2.7665161170959474,0.3962,0.00019635254915624216,,,11.20388461399989
uelu3,2,9,2.632983855141534,0.4251111111111111,2.730648819732666,0.4036,0.00017346516975603468,,,11.332451494999987
uelu3,2,10,2.552994398244222,0.44751111111111114,2.6793616081237794,0.4176,0.00015000000000000001,,,11.472315137999885
uelu3,2,11,2.4815482662200927,0.46704444444444443,2.647761400985718,0.4322,0.0001265348302439654,,,11.389535795000029
uelu3,2,12,2.410384302520752,0.4868222222222222,2.6061231395721434,0.4416,0.0001036474508437579,,,11.472048481999991
uelu3,2,13,2.3548152726067437,0.5032222222222222,2.573690364074707,0.4498,8.190142503906799e-05,,,11.425055730000167
uelu3,2,14,2.304157018449571,0.5164222222222222,2.560414252090454,0.4548,6.183221215612905e-05,,,11.143053446000067
uelu3,2,15,2.2587909088982476,0.5312888888888889,2.53822246131897,0.4626,4.393398282201788e-05,,,11.278935675999946
uelu3,2,16,2.222060906558567,0.5399555555555555,2.5308468948364258,0.4632,2.86474508437579e-05,,,11.393508741000005
uelu3,2,17,2.195612362077501,0.5543111111111111,2.5115362331390383,0.4704,1.6349021371744834e-05,,,11.406876622999789
uelu3,2,18,2.1729853962368435,0.5583555555555556,2.5120368675231934,0.4722,7.341522555726972e-06,,,11.379666858999826
uelu3,2,19,2.159567399681939,0.5632,2.5065709327697756,0.4768,1.8467489107293517e-06,,,11.297579404000317
uelu3,2,20,2.1570690528869627,0.5639777777777778,2.5050884243011473,0.4778,0.0,,,11.392839095999989
tuelu,2,1,4.049923559358385,0.10246666666666666,3.7201883090972903,0.161,0.00029815325108927063,,1.032909631729126,13.424388514999919
tuelu,2,2,3.4955222415076364,0.2122,3.3276507904052735,0.2398,0.00029265847744427303,,1.0519620180130005,13.436957668000105
tuelu,2,3,3.2165851484510632,0.27497777777777777,3.1262116939544677,0.2966,0.0002836509786282552,,1.06700599193573,13.430311884000275
tuelu,2,4,3.023006596544054,0.3202,2.978677425765991,0.3306,0.0002713525491562421,,1.0813863277435303,13.469230404999962
tuelu,2,5,2.871087338892619,0.35877777777777775,2.896289645385742,0.3574,0.0002560660171779821,,1.092598557472229,13.426619805999962
tuelu,2,6,2.736950062603421,0.3951777777777778,2.7847763626098634,0.3876,0.000238167787843871,,1.1005501747131348,13.494725317999837
tuelu,2,7,2.6266747476365833,0.42375555555555555,2.709768901824951,0.405,0.00021809857496093204,,1.1057634353637695,13.409053778999805
tuelu,2,8,2.5199839688195125,0.45353333333333334,2.651074397277832,0.4196,0.00019635254915624216,,1.110514521598816,13.490412677000222
tuelu,2,9,2.4296064217037623,0.48002222222222224,2.5947099437713623,0.4408,0.00017346516975603468,,1.1148046255111694,13.43868638899994
tuelu,2,10,2.346015786912706,0.5028,2.552402596473694,0.4528,0.00015000000000000001,,1.1171183586120605,13.460579929999767
tuelu,2,11,2.2672109064737955,0.5261333333333333,2.5341063217163087,0.4578,0.0001265348302439654,,1.1191394329071045,13.401284238999779
tuelu,2,12,2.1925557955847848,0.5473555555555556,2.4867749225616453,0.4756,0.0001036474508437579,,1.1201326847076416,13.403985706000185
tuelu,2,13,2.127310648091634,0.5692666666666667,2.4768286085128786,0.4816,8.190142503906799e-05,,1.120294451713562,13.425050962000114
tuelu,2,14,2.0680649186028375,0.5869333333333333,2.4631253435134886,0.4832,6.183221215612905e-05,,1.1206550598144531,13.513279409000006
tuelu,2,15,2.0170716184828015,0.6031333333333333,2.4489240020751954,0.4866,4.393398282201788e-05,,1.120703935623169,13.433155458999863
tuelu,2,16,1.9793803493923612,0.6175555555555555,2.445138603591919,0.4938,2.86474508437579e-05,,1.1207408905029297,13.481266921000042
tuelu,2,17,1.9458427870856392,0.6262222222222222,2.433154584503174,0.4934,1.6349021371744834e-05,,1.1208339929580688,13.417002810999747
tuelu,2,18,1.9219397030724419,0.636,2.4336494926452636,0.4938,7.341522555726972e-06,,1.120712161064148,13.540663434999715
tuelu,2,19,1.9046325064341227,0.6402888888888889,2.430310722923279,0.4984,1.8467489107293517e-06,,1.1206755638122559,13.39541793599983
tuelu,2,20,1.9005166197035048,0.6414666666666666,2.4283887825012207,0.4994,0.0,,1.1206796169281006,13.38583206300018
relu,3,1,4.0938904303656685,0.09291111111111111,3.778353760910034,0.1556,0.00029815325108927063,,,8.938322017000246
relu,3,2,3.593003267754449,0.19017777777777778,3.410597204589844,0.2278,0.00029265847744427303,,,8.614895572000023
relu,3,3,3.3033183156755235,0.25395555555555555,3.1843749782562254,0.2818,0.0002836509786282552,,,8.411094609999964
relu,3,4,3.0974399841308595,0.30466666666666664,3.05675786857605,0.3138,0.0002713525491562421,,,9.137519096999767
relu,3,5,2.9491056141747367,0.3401777777777778,2.9209544692993163,0.3596,0.0002560660171779821,,,9.488859710999805
relu,3,6,2.810968458387587,0.37835555555555556,2.836905062484741,0.3744,0.000238167787843871,,,9.789527318999717
relu,3,7,2.702051786380344,0.4057777777777778,2.7557222396850585,0.3972,0.00021809857496093204,,,9.719405133000237
relu,3,8,2.6054794154696994,0.43095555555555554,2.7036288253784178,0.4162,0.00019635254915624216,,,9.3900551669999
relu,3,9,2.51905910059611,0.456,2.644037306213379,0.4264,0.00017346516975603468,,,8.978546176999771
relu,3,10,2.435261796569824,0.4770888888888889,2.6015942319869994,0.4348,0.00015000000000000001,,,8.52914262899958
relu,3,11,2.3680784112294515,0.4986,2.570742094421387,0.4484,0.0001265348302439654,,,8.523944265000864
relu,3,12,2.2979485327826605,0.5195111111111111,2.5305477096557616,0.4644,0.0001036474508437579,,,8.541715393000231
relu,3,13,2.2389581284840903,0.5363111111111111,2.509429923248291,0.4698,8.190142503906799e-05,,,8.812129627000104
relu,3,14,2.1821517558203802,0.5540666666666667,2.5036139373779296,0.4732,6.183221215612905e-05,,,8.772141587999613
relu,3,15,2.136686296251085,0.5676666666666667,2.49165466003418,0.4804,4.393398282201788e-05,,,9.010467428999618
relu,3,16,2.1014547696643406,0.5802222222222222,2.4700373552322388,0.4876,2.86474508437579e-05,,,9.189083492000464
relu,3,17,2.0669298113505046,0.5886888888888889,2.4739450672149657,0.4846,1.6349021371744834e-05,,,8.869827882999743
relu,3,18,2.0448625407748753,0.6002222222222222,2.463307441329956,0.493,7.341522555726972e-06,,,8.884316978999777
relu,3,19,2.027304842122396,0.6057111111111111,2.4577652507781984,0.4958,1.8467489107293517e-06,,,8.603413048999755
relu,3,20,2.0156430029551187,0.6110666666666666,2.455944007301331,0.4948,0.0,,,9.081310609999491
silu,3,1,4.0528095726860895,0.10095555555555556,3.7309250045776365,0.1658,0.00029815325108927063,,,9.556523727999775
silu,3,2,3.5659162707010905,0.19775555555555555,3.4213897911071776,0.2222,0.00029265847744427303,,,8.660842363000484
silu,3,3,3.3118576080322266,0.25524444444444444,3.219358466720581,0.2646,0.0002836509786282552,,,8.99308474100053
silu,3,4,3.13221948805915,0.298,3.0985806957244875,0.3002,0.0002713525491562421,,,9.282331114999579
silu,3,5,2.9921870581732857,0.3338888888888889,2.9525117252349853,0.3538,0.0002560660171779821,,,8.516184375999728
silu,3,6,2.8573584023369683,0.36704444444444445,2.8570508464813233,0.3784,0.000238167787843871,,,8.962552552000489
silu,3,7,2.7396096492767334,0.3979333333333333,2.7646509159088133,0.3954,0.00021809857496093204,,,8.812114979000398
silu,3,8,2.6453955440945096,0.41946666666666665,2.6949585586547853,0.4166,0.00019635254915624216,,,8.827267695000046
silu,3,9,2.555606096013387,0.4459111111111111,2.645547522735596,0.4224,0.00017346516975603468,,,9.812239884000519
silu,3,10,2.47203848783705,0.46842222222222224,2.593475200843811,0.442,0.00015000000000000001,,,9.564105925000149
silu,3,11,2.4029737099541557,0.4905111111111111,2.5596998825073243,0.458,0.0001265348302439654,,,8.53039471699958
silu,3,12,2.329427356974284,0.5134222222222222,2.5293306259155273,0.4678,0.0001036474508437579,,,8.456522159999622
silu,3,13,2.2738439501020644,0.5271333333333333,2.496006275177002,0.477,8.190142503906799e-05,,,8.632551503000286
silu,3,14,2.215814316897922,0.5444666666666667,2.474917080307007,0.482,6.183221215612905e-05,,,8.987362015000144
silu,3,15,2.1718332181294757,0.5581333333333334,2.4615906744003295,0.4914,4.393398282201788e-05,,,8.568943436999689
silu,3,16,2.1348117926279704,0.5686888888888889,2.44718560962677,0.4938,2.86474508437579e-05,,,8.624804132000463
silu,3,17,2.0969890514797633,0.5806444444444444,2.4427208736419677,0.4952,1.6349021371744834e-05,,,8.715796545000558
silu,3,18,2.077284924549527,0.5888666666666666,2.4297339630126955,0.4962,7.341522555726972e-06,,,8.421841133999806
silu,3,19,2.0663747509850396,0.5938,2.4278032867431643,0.4998,1.8467489107293517e-06,,,8.809165843999835
silu,3,20,2.0575794511583116,0.5969111111111111,2.425279551124573,0.4998,0.0,,,8.733667509000043
gelu,3,1,4.023208286073473,0.107,3.6719357292175294,0.1732,0.00029815325108927063,,,9.317941159999464
gelu,3,2,3.502466385735406,0.21022222222222223,3.3439975868225096,0.2388,0.00029265847744427303,,,8.602834325000003
gelu,3,3,3.236936435614692,0.27213333333333334,3.1398804752349854,0.2884,0.0002836509786282552,,,8.578518636999434
gelu,3,4,3.0393665275149875,0.3174444444444444,2.9945797256469726,0.324,0.0002713525491562421,,,8.4916324980004
gelu,3,5,2.8861543318006726,0.3575111111111111,2.8624936416625975,0.373,0.0002560660171779821,,,9.3527833499993
gelu,3,6,2.749002757432726,0.39297777777777776,2.7834001693725585,0.3928,0.000238167787843871,,,8.687639214000228
gelu,3,7,2.6315463909573027,0.4268222222222222,2.6916932525634767,0.4154,0.00021809857496093204,,,9.25095523300024
gelu,3,8,2.5322189323001436,0.4503333333333333,2.6299161172866823,0.4358,0.00019635254915624216,,,9.063030299000275
gelu,3,9,2.4393888282352023,0.4760888888888889,2.5873900482177734,0.4438,0.00017346516975603468,,,9.407426673000373
gelu,3,10,2.3524203279707168,0.5031555555555556,2.521582484817505,0.461,0.00015000000000000001,,,8.687406665999333
gelu,3,11,2.28231130472819,0.5267555555555555,2.5028476331710814,0.4686,0.0001265348302439654,,,8.491746784000497
gelu,3,12,2.206738283665975,0.5461777777777778,2.4620792697906495,0.4864,0.0001036474508437579,,,8.844997387000149
gelu,3,13,2.141828401735094,0.5667333333333333,2.4414406902313233,0.4928,8.190142503906799e-05,,,8.77950327399958
gelu,3,14,2.0863335695902507,0.5820888888888889,2.4280551513671873,0.4996,6.183221215612905e-05,,,9.502830418000485
gelu,3,15,2.038880504565769,0.5979333333333333,2.411723393249512,0.503,4.393398282201788e-05,,,9.38568475899956
gelu,3,16,1.9972412101745605,0.6117555555555556,2.3963470157623292,0.51,2.86474508437579e-05,,,8.982665731000452
gelu,3,17,1.9620994480556913,0.6216444444444444,2.3954999988555907,0.508,1.6349021371744834e-05,,,9.738142710999455
gelu,3,18,1.9382331471761067,0.6304888888888889,2.3859459518432615,0.5128,7.341522555726972e-06,,,8.833570777000205
gelu,3,19,1.925750724834866,0.6339555555555556,2.383104655075073,0.5108,1.8467489107293517e-06,,,8.693342296999617
gelu,3,20,1.9131944006813897,0.6423777777777778,2.381618172454834,0.5132,0.0,,,8.763400184000602
dgelu,3,1,4.0852702813890245,0.09493333333333333,3.7857063941955564,0.1508,0.00029815325108927063,1.0,,19.4429262019994
dgelu,3,2,3.6268591936747234,0.1862888888888889,3.4834472015380857,0.2074,0.00029265847744427303,0.9473684210526316,,19.39634045599996
dgelu,3,3,3.3682261626349557,0.2431111111111111,3.2783184394836424,0.2616,0.0002836509786282552,0.8947368421052632,,19.37251108700002
dgelu,3,4,3.193416536076864,0.2854,3.169102565765381,0.2808,0.0002713525491562421,0.8421052631578947,,19.199046185000043
dgelu,3,5,3.0595896124098036,0.3174444444444444,3.0230826164245603,0.3354,0.0002560660171779821,0.7894736842105263,,19.436740641000142
dgelu,3,6,2.9247523445129393,0.3512888888888889,2.9152959411621095,0.3554,0.000238167787843871,0.736842105263158,,19.48959851700056
dgelu,3,7,2.7998418236202665,0.3838,2.805558903884888,0.3864,0.00021809857496093204,0.6842105263157895,,19.582966205000048
dgelu,3,8,2.698267905892266,0.40695555555555557,2.7375279163360595,0.4086,0.00019635254915624216,0.631578947368421,,19.598543750999852
dgelu,3,9,2.6024543647766114,0.4351333333333333,2.674704084396362,0.4146,0.00017346516975603468,0.5789473684210527,,19.38608768099948
dgelu,3,10,2.5120925148010254,0.4598,2.622676752090454,0.4326,0.00015000000000000001,0.5263157894736843,,19.64958856500016
dgelu,3,11,2.4397860413445365,0.4795111111111111,2.585511549758911,0.4482,0.0001265348302439654,0.4736842105263158,,19.45020651899995
dgelu,3,12,2.361999053615994,0.5037333333333334,2.555921703720093,0.459,0.0001036474508437579,0.42105263157894735,,19.580087459000424
dgelu,3,13,2.303936616177029,0.5176,2.512787701034546,0.4708,8.190142503906799e-05,0.368421052631579,,19.53474473500046
dgelu,3,14,2.2422658158196342,0.5356666666666666,2.494271845817566,0.4778,6.183221215612905e-05,0.3157894736842105,,19.46992916599993
dgelu,3,15,2.1971988981882733,0.5506666666666666,2.4812196060180662,0.4852,4.393398282201788e-05,0.26315789473684215,,19.56961440000032
dgelu,3,16,2.1578566023508707,0.5636888888888889,2.4660629749298097,0.488,2.86474508437579e-05,0.21052631578947367,,19.709776292000242
dgelu,3,17,2.120385336049398,0.5734222222222223,2.4603171115875244,0.489,1.6349021371744834e-05,0.1578947368421053,,19.355475974999536
dgelu,3,18,2.1021543866475425,0.5806888888888889,2.4480656433105468,0.494,7.341522555726972e-06,0.10526315789473684,,19.628628743999798
dgelu,3,19,2.0925490234375,0.5856222222222223,2.446100626373291,0.4966,1.8467489107293517e-06,0.052631578947368474,,19.405353793999893
dgelu,3,20,2.084746207682292,0.5892888888888889,2.446461275100708,0.496,0.0,0.0,,19.60906954500024
uelu,3,1,4.0167430667453345,0.10784444444444445,3.648795561218262,0.1816,0.00029815325108927063,,,11.36378466899987
uelu,3,2,3.479233272764418,0.21504444444444445,3.307147344970703,0.2478,0.00029265847744427303,,,11.312500883000212
uelu,3,3,3.2059331904093424,0.2783333333333333,3.10639966506958,0.2946,0.0002836509786282552,,,11.190632518999337
uelu,3,4,3.003830935075548,0.32582222222222224,2.961986727523804,0.3338,0.0002713525491562421,,,11.166301422000288
uelu,3,5,2.8460670355478923,0.3675111111111111,2.82954599571228,0.3824,0.0002560660171779821,,,11.294013360999998
uelu,3,6,2.7070491945054798,0.40428888888888886,2.7590746925354006,0.3972,0.000238167787843871,,,11.284107773999494
uelu,3,7,2.594212359491984,0.4358444444444444,2.6721405387878416,0.424,0.00021809857496093204,,,11.281661097999859
uelu,3,8,2.4929419942220052,0.46013333333333334,2.607762905883789,0.4444,0.00019635254915624216,,,11.283701272000144
uelu,3,9,2.4005537704467774,0.48631111111111114,2.568628204345703,0.4516,0.00017346516975603468,,,11.36053670399997
uelu,3,10,2.313349722120497,0.5141111111111111,2.5212485076904296,0.4682,0.00015000000000000001,,,11.240478367999458
uelu,3,11,2.2408485778808593,0.5362222222222223,2.4953226795196533,0.4732,0.0001265348302439654,,,11.236382347000472
uelu,3,12,2.1614963841756185,0.5600666666666667,2.4597022718429566,0.4864,0.0001036474508437579,,,11.27538103400002
uelu,3,13,2.097051757727729,0.5791333333333334,2.4483899379730225,0.4934,8.190142503906799e-05,,,11.31149977899986
uelu,3,14,2.0389344718085396,0.5966888888888889,2.438978769302368,0.494,6.183221215612905e-05,,,11.31267047700021
uelu,3,15,1.9923482636345757,0.6118444444444444,2.4148235454559326,0.5026,4.393398282201788e-05,,,11.322270887000741
uelu,3,16,1.9493261087205676,0.6267333333333334,2.4016641441345215,0.5106,2.86474508437579e-05,,,11.21998273600002
uelu,3,17,1.9160586542341445,0.6374444444444445,2.4029056873321535,0.5102,1.6349021371744834e-05,,,11.33389368600001
uelu,3,18,1.8889988527933756,0.6484888888888889,2.3969378364562988,0.5112,7.341522555726972e-06,,,11.313697798000248
uelu,3,19,1.874229063542684,0.6520222222222222,2.3959521480560304,0.5176,1.8467489107293517e-06,,,11.29355974200007
uelu,3,20,1.8630899896621704,0.6582,2.3942688331604005,0.5158,0.0,,,11.421691483999894
uelu3,3,1,4.076292655054728,0.09642222222222223,3.76790930557251,0.1574,0.00029815325108927063,,,11.393014369999946
uelu3,3,2,3.6084184039645724,0.18942222222222221,3.46866163482666,0.2112,0.00029265847744427303,,,11.437971966000077
uelu3,3,3,3.3556546445210773,0.2457111111111111,3.265538515472412,0.2608,0.0002836509786282552,,,11.290917461999925
uelu3,3,4,3.1817545734829373,0.287,3.1563694553375243,0.2834,0.0002713525491562421,,,11.490017158999763
uelu3,3,5,3.050367134730021,0.3200222222222222,3.0112019832611083,0.3332,0.0002560660171779821,,,11.571377569000106
uelu3,3,6,2.925079641893175,0.35026666666666667,2.9219026664733887,0.356,0.000238167787843871,,,11.236532750999686
uelu3,3,7,2.8095255185021295,0.38104444444444446,2.8225656158447268,0.3836,0.00021809857496093204,,,11.219796318999215
uelu3,3,8,2.7205200376722547,0.40164444444444447,2.761164196014404,0.4008,0.00019635254915624216,,,11.370840812000097
uelu3,3,9,2.633052572716607,0.42575555555555555,2.7026395767211913,0.4066,0.00017346516975603468,,,11.34101538899995
uelu3,3,10,2.5544505463494196,0.44737777777777776,2.6514174812316895,0.4182,0.00015000000000000001,,,11.3012492200005
uelu3,3,11,2.490039074664646,0.46564444444444447,2.612608232116699,0.4428,0.0001265348302439654,,,11.19475568100006
uelu3,3,12,2.4181435702429876,0.488,2.590361424255371,0.4472,0.0001036474508437579,,,11.255426813999293
uelu3,3,13,2.367088620291816,0.49791111111111114,2.547677858352661,0.4594,8.190142503906799e-05,,,11.211694882999836
uelu3,3,14,2.3145690326690675,0.5152666666666667,2.5239717807769777,0.4626,6.183221215612905e-05,,,11.410924016000536
uelu3,3,15,2.2724193840874567,0.5290666666666667,2.498805979537964,0.476,4.393398282201788e-05,,,11.324288253999839
uelu3,3,16,2.236592242940267,0.5401555555555556,2.493529748344421,0.4758,2.86474508437579e-05,,,11.278485522000665
uelu3,3,17,2.206338690016005,0.5470888888888888,2.4842179845809937,0.482,1.6349021371744834e-05,,,11.30246052199982
uelu3,3,18,2.1853318697187634,0.5570444444444445,2.4746989582061767,0.4828,7.341522555726972e-06,,,11.331445003000226
uelu3,3,19,2.174450600518121,0.5617333333333333,2.47020385055542,0.486,1.8467489107293517e-06,,,11.373293327999818
uelu3,3,20,2.165634211900499,0.5641777777777778,2.4688716945648195,0.484,0.0,,,11.387814412999433
tuelu,3,1,4.016442253112793,0.10822222222222222,3.6477273952484133,0.1816,0.00029815325108927063,,1.026030421257019,13.564159974999711
tuelu,3,2,3.4784935040367975,0.21555555555555556,3.3077284461975096,0.2476,0.00029265847744427303,,1.0420935153961182,13.480430629000693
tuelu,3,3,3.204611831834581,0.27875555555555553,3.1053512233734133,0.2962,0.0002836509786282552,,1.058855414390564,13.437534831999983
tuelu,3,4,3.0017533834669323,0.3264888888888889,2.957871556854248,0.334,0.0002713525491562421,,1.0699223279953003,13.484750252000595
tuelu,3,5,2.8436280367533366,0.36817777777777777,2.8258205894470216,0.385,0.0002560660171779821,,1.0802768468856812,13.420950889000778
tuelu,3,6,2.7043062112172445,0.40475555555555554,2.757200337982178,0.399,0.000238167787843871,,1.0880175828933716,13.489012913999431
tuelu,3,7,2.590699157502916,0.4361777777777778,2.670517844772339,0.4222,0.00021809857496093204,,1.093602180480957,13.451252830999692
tuelu,3,8,2.4890742337120906,0.4612222222222222,2.6047608909606934,0.4464,0.00019635254915624216,,1.0987368822097778,13.525025173999893
tuelu,3,9,2.3961296894497344,0.48906666666666665,2.5663365896224977,0.4488,0.00017346516975603468,,1.1013020277023315,13.371716549999292
tuelu,3,10,2.3077220342000326,0.5149555555555556,2.5161754404067995,0.4688,0.00015000000000000001,,1.1032588481903076,13.388659856999766
tuelu,3,11,2.2356339155832927,0.5384444444444444,2.490542078781128,0.4768,0.0001265348302439654,,1.1049244403839111,13.468898530999468
tuelu,3,12,2.1566644690619574,0.5608444444444445,2.4574993330001833,0.4902,0.0001036474508437579,,1.1049573421478271,13.47973316900061
tuelu,3,13,2.091017226155599,0.5817333333333333,2.4438518661499025,0.4972,8.190142503906799e-05,,1.105241060256958,13.398904390000098
tuelu,3,14,2.0331972891489665,0.5988222222222223,2.436098254966736,0.4974,6.183221215612905e-05,,1.1051043272018433,13.423919632000434
tuelu,3,15,1.9857046160803902,0.6139777777777777,2.411669199562073,0.5052,4.393398282201788e-05,,1.1051818132400513,13.38636832499924
tuelu,3,16,1.9417685957590738,0.6287333333333334,2.3984539487838745,0.5128,2.86474508437579e-05,,1.1048845052719116,13.553603435999321
tuelu,3,17,1.909498849105835,0.6392666666666666,2.4006425788879393,0.5104,1.6349021371744834e-05,,1.1045830249786377,13.426183141000365
tuelu,3,18,1.8828918287913003,0.6500888888888889,2.3932102308273318,0.514,7.341522555726972e-06,,1.1044707298278809,13.476527454999996
tuelu,3,19,1.8677513882954915,0.6533555555555556,2.3921538234710695,0.5158,1.8467489107293517e-06,,1.104454755783081,13.425341213000138
tuelu,3,20,1.8553644078148737,0.6612888888888889,2.3907997039794924,0.5158,0.0,,1.1044321060180664,13.397693392999827
